year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31,3,0,1,0.06,0,1.94,0,0,167,0,17,6,0,144
2022,6,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",184,22,8.66,1,3.78,0,8.56,6,0,1553,683,38,109,0,723
2022,6,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",184,26,15.81,2.76,6.09,0,1.33,8,0,1381,819,150,366,0,46
2022,6,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4174,622,261.74,19.54,70.4,0,270.32,149,13,53066,26458,1308,3366,0,21934
2022,6,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",295,63,34.98,1.73,3.34,0,22.95,13,0,3542,1660,111,139,0,1632
2022,6,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",395,95,48.26,5.47,17.75,0,23.52,8,0,6166,3870,607,552,0,1137
2022,6,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",209,56,28.31,5.73,10.73,0,11.24,6,1,3009,1671,360,497,0,481
2022,6,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",372,101,65.06,4.19,10.13,0,21.62,13,0,6200,4127,391,454,0,1228
2022,6,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",89,18,10.51,0,6.4,0,1.09,0,0,826,585,0,197,0,44
2022,6,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",6,2,2,0,0,0,0,1,0,229,229,0,0,0,0
2022,6,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",88,26,18.28,0.17,3.08,0,4.47,3,1,2121,1516,23,347,0,235
2022,6,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",144,30,18.36,2.87,4.24,0,4.53,1,1,1997,1510,123,140,0,224
2022,6,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1073,260,119.46,10.57,72.18,0,57.8,49,3,18370,8598,1155,4329,0,4288
2022,6,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",116,13,4.72,1,4.4,0,2.88,0,0,596,120,41,219,0,216
2022,6,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",90,14,8.2,0,2.45,0,3.36,1,0,908,706,0,65,0,137
2022,6,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",26,5,3.4,0,0.6,0,1,1,0,224,129,0,26,0,69
2022,6,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",117,26,15.67,1.56,2.24,0,6.54,2,0,1695,1051,211,90,0,343
2022,6,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",184,32,20.72,1.19,6.98,0,3.1,3,0,1363,977,21,221,0,144
2022,6,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",41,7,2.7,0.31,2,0,1.98,0,0,402,206,11,107,0,78
2022,6,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9,3,1.04,0,1.22,0,0.74,0,0,128,53,0,61,0,14
2022,6,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",35,10,5.6,0,1.92,0,2.48,1,0,795,324,0,50,0,421
2022,6,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",684,238,67.5,4.32,77.71,0,88.47,16,2,16185,4679,237,4624,0,6645
2022,6,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",32,2,1,0,1,0,0,0,0,97,22,0,75,0,0
2022,6,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",73,33,9.99,0.4,9.42,0,13.19,1,0,2592,723,82,661,0,1126
2022,6,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",15,6,2.04,0,3.66,0,0.3,0,0,264,117,0,122,0,25
2022,6,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",13,2,0.58,0,1.42,0,0,0,0,66,18,0,48,0,0
2022,6,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",55,18,11.09,0,4.21,0,2.7,0,0,1131,649,0,201,0,281
2022,6,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",41,7,2.98,0,3.05,0,0.97,0,0,444,157,0,198,0,89
2022,6,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",16,4,1.87,0,1.2,0,0.93,0,0,217,55,0,25,0,137
2022,6,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",115,51,19.89,0,22.88,0,8.23,3,0,3085,1035,0,1205,0,845
2022,6,F9,Frontier Airlines Inc.,BUR,"Burbank, CA: Bob Hope",35,9,6.71,0,1.25,0,1.04,0,0,508,451,0,30,0,27
2022,6,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111,43,14.45,1.95,12.65,0,13.95,6,0,3084,873,186,805,0,1220
2022,6,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",11,5,1.82,0,2.62,0,0.56,0,0,355,230,0,115,0,10
2022,6,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22,5,2.6,0,1.41,0,0.99,0,0,389,71,0,22,0,296
2022,6,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",287,98,39.66,1.53,32.35,0,24.46,3,0,4944,1901,77,1385,0,1581
2022,6,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",122,49,19.15,0.06,13.87,0,15.91,3,0,3128,1181,2,708,0,1237
2022,6,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",24,7,1.38,1.43,3.62,0,0.57,1,0,214,93,31,77,0,13
2022,6,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",38,17,6.75,0,3.33,0,6.92,0,0,1054,371,0,174,0,509
2022,6,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",260,69,30.28,0,20.79,0,17.92,0,0,3772,1496,0,1046,0,1230
2022,6,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90,14,7.15,0,4.44,0,2.41,1,0,1273,559,0,266,0,448
2022,6,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1817,444,119.32,5.35,183.06,0,136.26,16,1,27767,8571,383,7897,0,10916
2022,6,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",367,92,30.56,1.13,37.31,0,23,0,2,5779,1848,193,1860,0,1878
2022,6,F9,Frontier Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",15,2,0.01,0.22,0.89,0,0.89,0,0,232,1,16,75,0,140
2022,6,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",25,3,0.66,0,2.28,0,0.06,0,0,73,21,0,50,0,2
2022,6,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",86,17,7.95,0,5.72,0,3.33,0,0,1034,488,0,266,0,280
2022,6,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",37,7,1.17,0,1.29,0,4.54,0,0,330,21,0,40,0,269
2022,6,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",20,6,3.86,0.31,1.64,0,0.19,0,0,261,175,13,53,0,20
2022,6,F9,Frontier Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",164,49,11.76,0.06,22.54,0,14.65,5,2,3162,872,6,1199,0,1085
2022,6,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",27,4,0.94,0,1.81,0,1.25,0,0,212,60,0,80,0,72
2022,6,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",8,2,0,0,0.17,0,1.83,0,0,124,0,0,11,0,113
2022,6,F9,Frontier Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",7,1,0,0,1,0,0,1,0,26,0,0,26,0,0
2022,6,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13,2,1.63,0,0.37,0,0,0,0,53,46,0,7,0,0
2022,6,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",33,8,3.62,0.4,1.14,0,2.84,0,0,468,217,24,67,0,160
2022,6,F9,Frontier Airlines Inc.,HOU,"Houston, TX: William P Hobby",34,14,4.98,0,7.11,0,1.92,0,0,598,223,0,253,0,122
2022,6,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",19,1,0.84,0,0.16,0,0,0,0,19,16,0,3,0,0
2022,6,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",84,20,7.35,0,5.31,0,7.34,2,0,1741,1210,0,185,0,346
2022,6,F9,Frontier Airlines Inc.,ILG,"Wilmington, DE: New Castle",1,1,0.9,0,0,0,0.1,0,0,205,184,0,0,0,21
2022,6,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",46,13,2.89,0,6.02,0,4.09,1,0,689,166,0,163,0,360
2022,6,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",167,51,18.01,1.13,19.69,0,12.16,1,0,2962,1224,40,916,0,782
2022,6,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",41,8,2.14,0,2.45,0,3.41,0,0,798,106,0,173,0,519
2022,6,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1218,320,99.26,3.28,90.42,0,127.04,9,1,21621,8452,205,3601,0,9363
2022,6,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",90,41,8.59,2.12,22.02,0,8.27,5,2,2577,290,152,1350,0,785
2022,6,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",24,5,2.03,0,2.14,0,0.83,0,0,167,60,0,77,0,30
2022,6,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",33,4,0.15,0.19,3.66,0,0,0,0,138,7,3,128,0,0
2022,6,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1361,514,155.96,6.13,196.89,0,155.03,26,9,39461,9734,642,12560,0,16525
2022,6,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",232,33,16.52,0.68,11.19,0,4.61,1,1,1411,553,40,392,0,426
2022,6,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",35,6,1.43,0,3.57,0,1,0,0,329,98,0,115,0,116
2022,6,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",240,105,34.03,0.66,34.64,0,35.67,2,2,7454,3291,17,1681,0,2465
2022,6,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",29,6,2.48,0,1.24,0,2.27,0,0,451,206,0,72,0,173
2022,6,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",17,3,0.18,0,1.69,0,1.13,0,0,134,9,0,84,0,41
2022,6,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",81,20,11.8,0,3.46,0,4.74,0,0,1089,465,0,105,0,519
2022,6,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",29,6,2.31,0,3.43,0,0.26,0,0,225,103,0,115,0,7
2022,6,F9,Frontier Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",46,4,3.15,0,0.85,0,0,0,0,199,167,0,32,0,0
2022,6,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",22,5,1.98,0.66,2.3,0,0.06,0,0,263,61,65,132,0,5
2022,6,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",28,7,2.2,0,1.32,0,3.48,0,0,350,102,0,73,0,175
2022,6,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",157,35,18.61,0,6.19,0,10.19,1,0,2127,896,0,272,0,959
2022,6,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",38,6,1.66,0,2.21,0,2.13,0,0,573,180,0,211,0,182
2022,6,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",54,18,5.19,0.73,6.92,0,5.15,0,0,1072,208,11,289,0,564
2022,6,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",26,16,1.91,0,9.83,0,4.27,0,0,1188,147,0,647,0,394
2022,6,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",48,11,5.43,0,5.57,0,0,0,0,481,315,0,166,0,0
2022,6,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",787,283,87.02,5.86,97.27,0,92.85,8,1,23563,7243,405,6350,0,9565
2022,6,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",333,84,22.2,2.78,26.56,0,32.46,3,1,4342,911,225,1227,0,1979
2022,6,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",13,2,0.14,0,0,0,1.86,0,0,167,21,0,0,0,146
2022,6,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",15,1,0,0,1,0,0,0,0,39,0,0,39,0,0
2022,6,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",52,11,4.83,0,4.93,0,1.23,1,0,792,393,0,159,0,240
2022,6,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",21,3,0.03,0,1.53,0,1.44,0,1,212,3,0,149,0,60
2022,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",355,93,30.59,0.29,28.14,0,33.98,2,0,6881,1658,5,1374,0,3844
2022,6,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",12,2,0.19,0,0.27,0,1.54,0,0,55,7,0,7,0,41
2022,6,F9,Frontier Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",25,1,0,0,1,0,0,0,0,18,0,0,18,0,0
2022,6,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",110,39,10.5,0,19.79,0,8.71,0,1,2333,498,0,1205,0,630
2022,6,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",160,34,9,1,20,0,3.99,2,0,1371,417,27,707,0,220
2022,6,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",72,20,11.75,0,5.26,0,2.99,2,0,1082,539,0,229,0,314
2022,6,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",9,6,0.32,0,3.54,0,2.15,0,0,293,31,0,154,0,108
2022,6,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",37,4,1,0.33,0.14,0,2.53,0,0,201,34,23,5,0,139
2022,6,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",172,39,17.5,1.65,7.33,0,12.52,0,0,2078,869,149,273,0,787
2022,6,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",263,99,41.06,1.91,27.54,0,28.48,2,0,6897,2653,146,1345,0,2753
2022,6,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",90,27,9.03,0,9.84,0,8.13,0,0,1825,833,0,368,0,624
2022,6,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",39,6,3.85,0.83,1.33,0,0,0,0,252,142,58,52,0,0
2022,6,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",90,16,7.37,0.65,5.83,0,2.15,1,0,630,314,41,196,0,79
2022,6,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",10,5,0.95,1,1.5,0,1.55,0,0,483,288,20,95,0,80
2022,6,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",104,30,7.98,0,9.34,0,12.68,2,0,2621,683,0,513,0,1425
2022,6,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",15,1,0.8,0,0.2,0,0,0,0,44,35,0,9,0,0
2022,6,F9,Frontier Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",48,18,5.43,0,8.01,0,4.56,0,0,726,251,0,276,0,199
2022,6,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",40,5,1.43,0,3.57,0,0,0,0,254,96,0,158,0,0
2022,6,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",340,133,48.12,2.59,38.06,0,44.23,3,1,9023,2623,88,2985,0,3327
2022,6,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",185,60,18.52,0.77,20.73,0,19.99,5,1,4202,1060,77,1179,0,1886
2022,6,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",17,3,0,0,2,0,1,0,0,94,0,0,73,0,21
2022,6,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",25,4,0.62,0,1.83,0,1.54,0,0,287,20,0,65,0,202
2022,6,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",160,88,12.94,2.5,20.4,0,52.16,6,1,6647,727,224,1141,0,4555
2022,6,G4,Allegiant Air,ALB,"Albany, NY: Albany International",44,20,9.65,0,7.33,0,3.02,0,0,1305,594,0,582,0,129
2022,6,G4,Allegiant Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",8,2,0.84,0,1.16,0,0,1,0,212,161,0,51,0,0
2022,6,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",98,45,10.77,2.82,9.89,0,21.51,2,0,2642,709,155,331,0,1447
2022,6,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",163,44,10.17,1.22,11.08,0,21.52,4,1,2661,519,152,721,0,1269
2022,6,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",264,105,20.85,3.22,32.79,0.51,47.62,8,1,7478,1675,512,1626,55,3610
2022,6,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",415,175,42.37,3.72,47.71,0,81.21,15,0,10918,3304,222,1873,0,5519
2022,6,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",31,11,2.29,2.19,5.97,0,0.55,0,0,328,55,101,160,0,12
2022,6,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",17,2,0.05,0,1.36,0,0.59,0,0,38,1,0,27,0,10
2022,6,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,9,6.07,0,1.31,0,1.62,0,0,483,376,0,52,0,55
2022,6,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",83,13,2.08,0,4.69,0,6.23,1,0,617,180,0,102,0,335
2022,6,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",146,38,12.16,0.39,5.02,3,17.43,3,0,2477,864,31,231,211,1140
2022,6,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",33,7,4.56,0,2.05,0,0.39,0,0,590,448,0,135,0,7
2022,6,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",252,97,22.57,1.92,17.26,0,55.25,8,0,5456,1230,162,708,0,3356
2022,6,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",26,17,5.07,0.03,1.76,0.81,9.33,0,0,722,273,1,63,44,341
2022,6,G4,Allegiant Air,BOS,"Boston, MA: Logan International",77,17,3.96,0,13.04,0,0,3,0,1025,284,0,741,0,0
2022,6,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,7,1,0.47,2.99,0.58,1.97,0,0,518,273,40,103,11,91
2022,6,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",43,15,4.78,1,4.87,0.65,3.69,2,1,844,155,183,181,15,310
2022,6,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",51,20,3.94,2.34,7.02,0,6.71,2,1,1727,492,252,323,0,660
2022,6,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",16,4,1.92,0,0.86,0,1.22,1,0,774,362,0,228,0,184
2022,6,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",38,19,2.23,0.68,9.42,0,6.66,1,0,773,58,17,339,0,359
2022,6,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",89,20,5.63,0.06,6.24,0,8.08,0,0,926,234,6,239,0,447
2022,6,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",35,13,5.11,0.96,2.83,0,4.1,0,0,784,208,74,176,0,326
2022,6,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",389,192,35.49,7.27,51.26,2.4,95.58,23,0,14167,2300,745,3046,118,7958
2022,6,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",30,12,0.77,0.91,4.44,0,5.88,1,0,879,102,127,138,0,512
2022,6,G4,Allegiant Air,DEN,"Denver, CO: Denver International",52,13,6.26,0,4.66,0.51,1.57,2,0,831,543,0,199,24,65
2022,6,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",191,57,17.17,2.8,8.96,0,28.07,2,0,3633,1016,265,411,0,1941
2022,6,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",19,9,2.45,3.29,1.83,0,1.43,0,0,607,140,292,88,0,87
2022,6,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9,4,2.76,0,1.24,0,0,0,0,501,380,0,121,0,0
2022,6,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",49,22,6.16,0,7.58,0,8.26,5,0,1287,566,0,271,0,450
2022,6,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",18,5,1.16,1,0.58,0,2.27,1,0,313,79,61,35,0,138
2022,6,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",74,13,2.32,0.96,8.72,1,0,5,0,1026,237,136,557,96,0
2022,6,G4,Allegiant Air,EYW,"Key West, FL: Key West International",56,9,1.9,0.67,2.21,0,4.23,7,0,403,85,14,67,0,237
2022,6,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",48,11,4.46,1,5.02,0,0.52,2,0,586,354,21,180,0,31
2022,6,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",55,14,3.97,0.13,4.17,0,5.74,1,0,768,187,5,114,0,462
2022,6,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",24,6,2.12,1.84,0.69,0,1.35,0,1,375,97,175,61,0,42
2022,6,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",275,104,16.74,5.65,42.99,1.47,37.16,13,4,7852,1353,458,2183,95,3763
2022,6,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",110,66,16.55,2.02,10.3,0,37.13,1,0,4864,941,318,556,0,3049
2022,6,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",102,30,11.74,2,8.42,0,7.84,3,1,1400,546,213,320,0,321
2022,6,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",81,30,6.9,0.53,8.98,0,13.6,3,0,1634,341,120,399,0,774
2022,6,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",25,12,4.39,0.13,2.29,0,5.2,0,0,733,184,3,195,0,351
2022,6,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",9,1,0.36,0,0.09,0,0.55,0,0,33,12,0,3,0,18
2022,6,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",14,3,0,0,1,0,2,1,0,87,0,0,17,0,70
2022,6,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9,2,0.89,1,0,0,0.11,0,0,54,31,19,0,0,4
2022,6,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",16,3,0,0,3,0,0,0,0,88,0,0,88,0,0
2022,6,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",157,73,16.74,6.46,19.88,2,27.92,8,1,6000,1785,548,934,102,2631
2022,6,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9,3,0.54,0,0.1,0,2.35,2,0,226,59,0,11,0,156
2022,6,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",25,9,3.95,0.75,1.23,0,3.07,2,0,983,602,122,63,0,196
2022,6,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",9,2,0.62,0,1.38,0,0,1,0,60,18,0,42,0,0
2022,6,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",25,6,1.29,1.54,0.58,0,2.59,1,0,409,50,192,56,0,111
2022,6,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",42,14,2.83,0,5.66,0,5.51,1,0,548,88,0,255,0,205
2022,6,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",78,20,4.42,1.33,7.91,0,6.34,4,0,1195,460,75,329,0,331
2022,6,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",35,6,2.83,1,1.01,0,1.16,1,0,458,224,17,86,0,131
2022,6,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",28,13,0.69,1.85,1.12,0,9.34,0,0,1020,27,265,76,0,652
2022,6,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",63,18,3.96,0,5.59,0,8.45,0,0,1240,206,0,481,0,553
